,TIME,SRC,PACKET_SIZE,CUMULATIVE_PACKET_SIZE,TOTAL_PACKET_SIZE
0,3e-05,-1.0,97.0,243.0,659.0
1,0.007416,1.0,97.0,2699.0,3095.0
2,0.007341,-1.0,140.0,1730.0,2943.0
3,0.066967,-1.0,74.0,148.0,820.0
4,0.008831,1.0,97.0,2701.0,3689.0
5,0.008482,1.0,573.0,2169.0,3032.0
6,0.075275,1.0,606.0,820.0,820.0
7,0.0554,-1.0,101.0,3203.0,3269.0
8,0.010922,-1.0,101.0,2964.0,3096.0
9,0.056393,1.0,236.0,1829.0,3197.0
10,0.051801,-1.0,66.0,3098.0,3098.0
11,0.007911,1.0,236.0,1966.0,2943.0
12,0.008666,1.0,97.0,2636.0,3032.0
13,0.007646,-1.0,140.0,2536.0,3095.0
14,0.073955,1.0,66.0,214.0,820.0
15,0.001492,1.0,606.0,746.0,2094.0
16,0.008157,-1.0,140.0,2538.0,3009.0
17,0.001792,1.0,606.0,746.0,2098.0
18,0.054136,1.0,66.0,3031.0,3031.0
19,0.001689,-1.0,150.0,216.0,1318.0
20,0.046577,1.0,66.0,3280.0,3619.0
21,0.009602,1.0,236.0,1966.0,3029.0
22,0.008241,1.0,66.0,1796.0,3096.0
23,0.072757,1.0,236.0,1522.0,2092.0
24,0.008618,-1.0,140.0,2539.0,2966.0
25,0.005195,-1.0,66.0,886.0,3099.0
26,0.002736,1.0,105.0,589.0,4084.0
27,0.073883,1.0,571.0,2093.0,2093.0
28,0.072758,1.0,571.0,2093.0,2093.0
29,0.041385,1.0,572.0,2234.0,3163.0
30,0.008919,1.0,97.0,2635.0,2943.0
31,0.060106,-1.0,101.0,5262.0,5328.0
32,0.007704,1.0,66.0,2602.0,3007.0
33,3.6e-05,1.0,66.0,140.0,2097.0
34,0.042835,1.0,504.0,1921.0,1921.0
35,0.000117,-1.0,66.0,198.0,2286.0
36,0.002688,1.0,66.0,132.0,606.0
37,0.002016,-1.0,101.0,349.0,415.0
38,0.076708,1.0,66.0,1120.0,1120.0
39,0.026019,-1.0,97.0,821.0,1330.0
40,0.002426,-1.0,150.0,282.0,1019.0
41,0.001731,-1.0,74.0,148.0,3067.0
42,0.009498,1.0,541.0,1317.0,2293.0
43,2.9e-05,1.0,66.0,140.0,2060.0
44,0.003552,-1.0,278.0,1090.0,3035.0
45,0.023452,1.0,130.0,2190.0,3742.0
46,0.055653,1.0,606.0,886.0,2846.0
47,0.058154,-1.0,66.0,2975.0,2975.0
48,0.006785,-1.0,97.0,2013.0,2246.0
49,0.019622,-1.0,278.0,1230.0,3132.0
50,0.068819,1.0,66.0,1156.0,2062.0
51,0.002032,-1.0,66.0,1376.0,1706.0
52,0.062001,1.0,66.0,5103.0,5103.0
53,0.040985,-1.0,74.0,4106.0,6932.0
54,0.000471,1.0,90.0,296.0,5348.0
55,0.081693,1.0,66.0,214.0,820.0
56,0.077802,1.0,539.0,2061.0,2061.0
57,0.071772,-1.0,74.0,148.0,820.0
58,0.000322,1.0,66.0,418.0,663.0
59,1e-05,-1.0,66.0,132.0,2270.0
60,0.040495,-1.0,66.0,3729.0,5752.0
61,0.00999,1.0,572.0,2168.0,3097.0
62,0.069828,-1.0,66.0,812.0,2093.0
63,0.079531,-1.0,278.0,1090.0,2095.0
64,0.040211,1.0,66.0,2669.0,3162.0
65,0.011336,1.0,66.0,2966.0,3032.0
66,0.054776,1.0,105.0,1060.0,4728.0
67,0.008217,-1.0,140.0,1730.0,3096.0
68,0.01217,1.0,97.0,2701.0,3009.0
69,2.5e-05,1.0,575.0,1442.0,6991.0
70,0.005183,-1.0,66.0,886.0,3090.0
71,0.001465,1.0,66.0,214.0,2960.0
72,0.005573,-1.0,278.0,1164.0,3092.0
73,0.005011,1.0,66.0,2110.0,6867.0
74,0.005117,-1.0,278.0,1164.0,3590.0
75,0.011483,-1.0,66.0,2686.0,2928.0
76,0.005499,-1.0,66.0,2481.0,3444.0
77,0.003397,1.0,606.0,820.0,3002.0
78,0.007997,1.0,566.0,2162.0,3091.0
79,0.067022,1.0,66.0,214.0,820.0
80,0.00868,1.0,97.0,2695.0,3003.0
81,0.008234,1.0,97.0,3219.0,3615.0
82,0.021187,-1.0,66.0,3801.0,7474.0
83,0.050235,-1.0,66.0,3002.0,3002.0
84,0.005867,-1.0,66.0,886.0,3003.0
85,0.076416,-1.0,74.0,148.0,820.0
86,0.01201,-1.0,230.0,2393.0,3092.0
87,0.04003,1.0,606.0,1788.0,3993.0
88,2.8e-05,1.0,126.0,915.0,6731.0
89,0.005607,-1.0,97.0,1885.0,3619.0
90,0.025531,1.0,66.0,4139.0,4279.0
91,0.037522,1.0,66.0,1296.0,3040.0
92,0.045524,1.0,606.0,2781.0,4960.0
93,0.061254,1.0,606.0,1472.0,3647.0
94,0.048935,1.0,74.0,2153.0,2153.0
95,0.009046,1.0,105.0,1864.0,5029.0
96,0.001743,1.0,66.0,214.0,2996.0
97,0.055443,1.0,66.0,1258.0,3888.0
98,0.002599,1.0,105.0,276.0,416.0
99,0.000165,1.0,558.0,1469.0,6863.0
100,0.002217,-1.0,66.0,1505.0,6696.0
101,0.001786,1.0,606.0,746.0,2062.0
102,0.066091,1.0,538.0,6849.0,7276.0
103,0.00977,-1.0,66.0,716.0,790.0
104,0.054497,-1.0,101.0,2834.0,2931.0
105,0.045507,1.0,97.0,2732.0,3040.0
106,0.021299,1.0,66.0,2638.0,3131.0
107,0.043769,-1.0,278.0,3116.0,5018.0
108,0.022721,-1.0,66.0,3721.0,3795.0
109,0.014083,1.0,105.0,3817.0,7078.0
110,0.001726,-1.0,74.0,148.0,3067.0
111,0.030949,-1.0,101.0,3002.0,3134.0
112,0.007152,1.0,606.0,886.0,3098.0
113,0.015881,-1.0,66.0,2576.0,2849.0
114,0.000175,-1.0,145.0,904.0,5007.0
115,0.075214,1.0,130.0,1286.0,2064.0
116,0.016673,1.0,74.0,783.0,1529.0
117,0.011288,-1.0,110.0,2847.0,2979.0
118,0.0,1.0,74.0,74.0,2978.0
119,0.001757,1.0,66.0,214.0,3153.0
120,0.041084,-1.0,97.0,6959.0,7192.0
121,0.079118,1.0,543.0,2065.0,2065.0
122,0.009928,1.0,66.0,3002.0,3068.0
123,0.010288,1.0,542.0,2138.0,2979.0
124,0.006797,1.0,236.0,1596.0,2980.0
125,0.008912,-1.0,101.0,2932.0,3064.0
126,0.046555,-1.0,140.0,3087.0,3646.0
127,0.038598,-1.0,66.0,4652.0,4982.0
128,0.011402,-1.0,66.0,886.0,2999.0
129,0.001737,-1.0,74.0,148.0,3057.0
130,0.005222,1.0,606.0,746.0,2832.0
131,1.6e-05,1.0,66.0,140.0,3574.0
132,0.026394,1.0,66.0,1296.0,3386.0
133,0.073928,1.0,606.0,820.0,820.0
134,4.6e-05,-1.0,97.0,247.0,3647.0
135,0.015084,-1.0,105.0,2013.0,5242.0
136,0.060549,-1.0,66.0,3127.0,3127.0
137,0.018392,1.0,66.0,2632.0,3037.0
138,0.054971,-1.0,101.0,7333.0,7411.0
139,0.013593,1.0,204.0,1075.0,6658.0
140,0.020728,-1.0,230.0,2426.0,3125.0
141,0.071819,1.0,606.0,820.0,820.0
142,0.003445,1.0,606.0,820.0,2841.0
143,0.068839,-1.0,74.0,148.0,820.0
144,0.038658,-1.0,140.0,1901.0,3166.0
145,4.1e-05,-1.0,97.0,235.0,709.0
146,0.074164,1.0,66.0,214.0,820.0
147,3.8e-05,1.0,66.0,140.0,2063.0
148,0.0114,1.0,236.0,1966.0,2999.0
149,0.012578,1.0,97.0,2593.0,2901.0
150,0.005922,-1.0,278.0,1164.0,3064.0
151,0.007715,1.0,66.0,1284.0,4498.0
152,3e-05,1.0,66.0,140.0,2062.0
153,0.023097,1.0,97.0,2866.0,2932.0
154,0.002943,1.0,606.0,820.0,3110.0
155,0.007959,1.0,66.0,2572.0,3065.0
156,0.014698,1.0,66.0,2571.0,2976.0
157,0.01177,1.0,66.0,2996.0,3062.0
158,0.026257,1.0,66.0,280.0,3042.0
159,0.00953,-1.0,230.0,1547.0,2293.0
160,0.081506,1.0,236.0,1522.0,2062.0
161,0.075425,1.0,606.0,820.0,820.0
162,0.016114,1.0,74.0,140.0,3179.0
163,0.076206,-1.0,66.0,812.0,2061.0
164,1.6e-05,1.0,66.0,140.0,2990.0
165,2.8e-05,-1.0,97.0,238.0,821.0
166,0.033464,1.0,130.0,1593.0,3331.0
167,0.005206,-1.0,66.0,886.0,2964.0
168,0.005795,1.0,130.0,1360.0,2875.0
169,0.006827,1.0,66.0,1175.0,3041.0
170,0.005614,1.0,66.0,1230.0,3005.0
171,0.005271,1.0,105.0,1502.0,4521.0
172,0.0,-1.0,66.0,66.0,2367.0
173,0.068615,-1.0,74.0,148.0,820.0
174,0.00947,-1.0,97.0,2862.0,3095.0
175,0.039498,1.0,74.0,140.0,140.0
176,0.054117,-1.0,66.0,2954.0,2954.0
177,0.058566,-1.0,230.0,2462.0,2963.0
178,0.051913,-1.0,66.0,3092.0,3092.0
179,0.016226,-1.0,66.0,2765.0,3095.0
180,0.052924,1.0,66.0,2986.0,3052.0
181,0.005703,-1.0,140.0,910.0,2278.0
182,0.061578,1.0,66.0,5492.0,5492.0
183,0.011066,-1.0,101.0,2964.0,3096.0
184,0.079022,-1.0,101.0,324.0,390.0
185,0.0,-1.0,197.0,197.0,592.0
186,0.001809,-1.0,101.0,324.0,390.0
187,0.017467,1.0,567.0,2599.0,3092.0
188,0.004108,-1.0,145.0,908.0,1572.0
189,0.003353,-1.0,101.0,2331.0,3574.0
190,0.04551,1.0,66.0,457.0,457.0
191,0.044012,1.0,74.0,140.0,2940.0
192,0.024635,1.0,105.0,2186.0,5127.0
193,0.035576,-1.0,140.0,6213.0,6684.0
194,0.063299,-1.0,278.0,7670.0,9383.0
195,0.001743,-1.0,74.0,148.0,3160.0
196,3.7e-05,1.0,66.0,140.0,2091.0
197,0.047923,-1.0,278.0,4705.0,6350.0
198,0.086437,-1.0,66.0,3354.0,3464.0
199,0.031605,-1.0,230.0,2463.0,3030.0
200,0.009596,-1.0,97.0,2861.0,3094.0
201,0.04671,1.0,236.0,2177.0,3611.0
202,6.7e-05,-1.0,66.0,198.0,5120.0
203,0.004982,1.0,672.0,1192.0,4971.0
204,0.004908,-1.0,278.0,1164.0,3094.0
205,0.028053,-1.0,66.0,5567.0,6740.0
206,0.012331,-1.0,140.0,2538.0,3097.0
207,0.009265,-1.0,101.0,2962.0,3094.0
208,0.03527,1.0,74.0,1042.0,4063.0
209,0.038997,-1.0,66.0,720.0,720.0
210,0.009358,-1.0,97.0,2862.0,3095.0
211,0.006224,-1.0,278.0,1164.0,3095.0
212,0.005423,1.0,66.0,1230.0,3094.0
213,0.011246,1.0,236.0,1596.0,3096.0
214,0.00903,-1.0,230.0,2394.0,3093.0
215,0.087815,-1.0,230.0,6179.0,7289.0
216,0.007772,1.0,236.0,1596.0,3094.0
217,0.066008,-1.0,101.0,4639.0,4705.0
218,0.080268,-1.0,101.0,328.0,394.0
219,0.000138,-1.0,105.0,352.0,1258.0
220,0.004612,-1.0,105.0,3136.0,5128.0
221,0.002102,-1.0,101.0,327.0,393.0
222,0.077914,-1.0,101.0,326.0,392.0
223,0.0,-1.0,150.0,150.0,1592.0
224,0.0,1.0,66.0,66.0,459.0
225,0.010887,1.0,101.0,167.0,656.0
226,0.071854,1.0,66.0,214.0,820.0
227,0.035686,1.0,97.0,2757.0,3153.0
228,0.0,-1.0,74.0,74.0,2089.0
229,0.077321,1.0,130.0,1286.0,2084.0
230,0.085006,1.0,66.0,1156.0,1286.0
231,0.00641,1.0,105.0,1499.0,2325.0
232,1.8e-05,1.0,66.0,140.0,2948.0
233,0.079442,1.0,66.0,3207.0,4999.0
234,0.085724,1.0,562.0,2084.0,2084.0
235,0.067988,1.0,66.0,214.0,820.0
236,0.005244,-1.0,66.0,886.0,2934.0
237,0.053332,-1.0,66.0,3088.0,3088.0
238,0.002101,-1.0,74.0,148.0,3089.0
239,0.010679,1.0,66.0,3022.0,3088.0
240,0.007008,1.0,236.0,1596.0,3002.0
241,4.1e-05,1.0,66.0,140.0,2057.0
242,0.040237,1.0,606.0,1406.0,3649.0
243,0.070958,1.0,66.0,1156.0,2060.0
244,0.076183,1.0,236.0,1522.0,2057.0
245,0.076629,1.0,236.0,1522.0,2058.0
246,0.043357,-1.0,66.0,2799.0,3129.0
247,0.008341,-1.0,140.0,2504.0,3063.0
248,0.072558,1.0,236.0,1522.0,2060.0
249,0.009988,1.0,97.0,2591.0,3034.0
250,0.025436,1.0,74.0,140.0,3125.0
251,0.009943,-1.0,110.0,2774.0,2906.0
252,0.042382,1.0,236.0,1662.0,3041.0
253,4.9e-05,-1.0,66.0,132.0,6906.0
254,0.002624,-1.0,66.0,1752.0,9077.0
255,0.028061,1.0,66.0,280.0,3096.0
256,0.040412,-1.0,66.0,2829.0,3159.0
257,0.007585,1.0,236.0,1596.0,3095.0
258,0.024216,-1.0,66.0,3366.0,12246.0
259,0.001458,-1.0,74.0,148.0,3095.0
260,0.008179,1.0,570.0,2166.0,3095.0
261,0.081565,1.0,66.0,214.0,820.0
262,0.005566,1.0,66.0,1230.0,3029.0
263,0.028125,-1.0,66.0,4466.0,6069.0
264,0.017117,1.0,66.0,5311.0,5556.0
265,0.030685,1.0,573.0,2235.0,3164.0
266,0.008541,1.0,570.0,2166.0,3007.0
267,0.068198,-1.0,74.0,148.0,820.0
268,0.01862,-1.0,66.0,1755.0,3805.0
269,0.015338,-1.0,66.0,2615.0,6222.0
270,0.006066,1.0,130.0,1360.0,3095.0
271,0.006801,1.0,130.0,1360.0,3094.0
272,0.011013,1.0,97.0,2897.0,2963.0
273,0.073296,-1.0,74.0,148.0,820.0
274,0.001437,-1.0,74.0,148.0,3063.0
275,0.01275,1.0,66.0,3001.0,3067.0
276,0.054136,-1.0,105.0,3330.0,3567.0
277,0.051798,-1.0,278.0,4852.0,6686.0
278,0.031102,-1.0,66.0,2258.0,5436.0
279,0.006589,1.0,130.0,1360.0,3066.0
280,0.007199,-1.0,66.0,589.0,663.0
281,0.026393,1.0,74.0,140.0,3042.0
282,0.011685,-1.0,230.0,2366.0,3065.0
283,0.068839,-1.0,74.0,148.0,820.0
284,0.00177,1.0,66.0,214.0,3065.0
285,0.00771,1.0,541.0,2137.0,3066.0
286,0.014683,1.0,130.0,1360.0,3177.0
287,0.057623,1.0,540.0,5797.0,6660.0
288,7e-06,-1.0,97.0,247.0,453.0
289,0.002158,1.0,105.0,523.0,663.0
290,0.008663,-1.0,97.0,2767.0,3047.0
291,3e-05,1.0,300.0,1004.0,3502.0
292,0.043918,1.0,97.0,3356.0,3752.0
293,0.075168,1.0,574.0,4426.0,5289.0
294,0.067992,1.0,66.0,214.0,820.0
295,0.012369,-1.0,140.0,2537.0,3008.0
296,0.006502,-1.0,66.0,237.0,3269.0
297,0.051028,-1.0,66.0,2832.0,3096.0
298,0.040871,-1.0,66.0,4393.0,6471.0
299,0.00771,1.0,105.0,1495.0,4590.0
300,0.047045,-1.0,105.0,5644.0,9348.0
301,0.017319,-1.0,110.0,2801.0,2933.0
302,0.002168,1.0,66.0,214.0,3096.0
303,0.008168,-1.0,110.0,2877.0,3009.0
304,0.035351,1.0,66.0,2668.0,3161.0
305,0.00539,-1.0,66.0,886.0,3096.0
306,0.021006,1.0,782.0,848.0,6463.0
307,0.026248,1.0,66.0,3530.0,3775.0
308,0.064064,1.0,130.0,7787.0,9459.0
309,0.014261,1.0,572.0,2604.0,3097.0
310,0.058354,1.0,574.0,6231.0,6658.0
311,0.0,-1.0,66.0,66.0,795.0
312,0.070689,1.0,574.0,4486.0,5349.0
313,0.012454,1.0,66.0,3031.0,3097.0
314,0.071479,-1.0,66.0,7263.0,7527.0
315,0.010415,-1.0,230.0,1578.0,2324.0
316,0.000114,1.0,443.0,1568.0,9563.0
317,0.007641,-1.0,230.0,2400.0,3099.0
318,0.001439,-1.0,74.0,148.0,3030.0
319,0.009404,-1.0,66.0,2767.0,3097.0
320,0.009443,1.0,571.0,2167.0,3096.0
321,0.010761,1.0,236.0,1596.0,3096.0
322,0.005378,-1.0,278.0,1164.0,3098.0
323,0.045175,1.0,66.0,2670.0,3075.0
324,0.050467,1.0,236.0,4360.0,5795.0
325,0.031941,-1.0,66.0,3725.0,8915.0
326,0.075482,1.0,66.0,214.0,820.0
327,0.059471,1.0,66.0,3257.0,3530.0
328,0.027441,-1.0,97.0,3644.0,7018.0
329,0.011945,-1.0,97.0,2259.0,2426.0
330,0.074154,1.0,66.0,214.0,820.0
331,0.043163,1.0,74.0,140.0,3032.0
332,0.058155,1.0,66.0,1885.0,3687.0
333,0.003941,1.0,606.0,820.0,3097.0
334,0.006436,-1.0,66.0,2553.0,2883.0
335,0.042248,1.0,66.0,11170.0,11434.0
336,0.007282,1.0,130.0,1880.0,3594.0
337,0.001763,1.0,66.0,214.0,3095.0
338,0.030663,-1.0,105.0,3401.0,3712.0
339,0.003494,1.0,606.0,820.0,3009.0
340,0.017068,1.0,570.0,4116.0,4827.0
341,0.002616,1.0,105.0,523.0,4967.0
342,0.000299,-1.0,66.0,132.0,2430.0
343,0.005081,1.0,187.0,1042.0,3879.0
344,0.010004,-1.0,140.0,1730.0,3098.0
345,0.00178,-1.0,97.0,304.0,3613.0
346,0.019984,-1.0,74.0,214.0,3164.0
347,0.009471,1.0,66.0,3032.0,3098.0
348,0.004792,-1.0,278.0,1164.0,3007.0
349,0.019288,1.0,66.0,2039.0,2284.0
350,0.052187,1.0,66.0,2943.0,3009.0
351,0.006967,1.0,66.0,1796.0,3095.0
352,0.005423,-1.0,278.0,1164.0,3031.0
353,0.038653,-1.0,101.0,2966.0,3098.0
354,0.006213,1.0,66.0,1230.0,3099.0
355,0.041212,1.0,66.0,280.0,3163.0
356,0.071719,1.0,66.0,214.0,820.0
357,0.007834,1.0,97.0,2701.0,3097.0
358,0.031261,1.0,105.0,5591.0,9270.0
359,0.044254,-1.0,230.0,2464.0,3163.0
360,0.011268,-1.0,110.0,2877.0,3009.0
361,0.009814,1.0,66.0,1798.0,2210.0
362,0.00179,-1.0,74.0,148.0,3062.0
363,0.00918,-1.0,140.0,2506.0,2977.0
364,0.070478,1.0,606.0,820.0,820.0
365,0.0,-1.0,66.0,66.0,3510.0
366,0.016041,-1.0,278.0,1230.0,3041.0
367,0.000365,1.0,66.0,411.0,2237.0
368,0.04835,-1.0,140.0,1796.0,2909.0
369,0.008302,1.0,537.0,2133.0,3062.0
370,0.015325,-1.0,230.0,2364.0,3063.0
371,0.003931,-1.0,150.0,1372.0,1714.0
372,0.019624,1.0,540.0,2202.0,3131.0
373,0.05659,-1.0,66.0,3739.0,4034.0
374,0.007019,1.0,130.0,1360.0,3062.0
375,0.069352,1.0,606.0,820.0,820.0
376,0.008509,-1.0,97.0,3180.0,6582.0
377,0.031007,1.0,105.0,3211.0,7605.0
378,0.004902,-1.0,141.0,1793.0,6545.0
379,0.07205,1.0,66.0,3891.0,5093.0
380,0.000268,-1.0,278.0,344.0,2524.0
381,0.01019,-1.0,140.0,2428.0,2899.0
382,3.8e-05,-1.0,97.0,247.0,1304.0
383,0.014245,-1.0,66.0,1545.0,4471.0
384,0.055358,-1.0,278.0,10081.0,11822.0
385,0.00857,1.0,74.0,311.0,1057.0
386,0.001508,1.0,606.0,746.0,2055.0
387,0.019249,-1.0,101.0,2927.0,3059.0
388,0.006894,1.0,105.0,1520.0,8297.0
389,0.00192,1.0,606.0,746.0,2058.0
390,0.005384,1.0,66.0,1230.0,3105.0
391,0.081365,-1.0,74.0,148.0,820.0
392,0.008031,-1.0,230.0,2360.0,2971.0
393,0.01082,-1.0,66.0,1854.0,1928.0
394,0.051554,-1.0,66.0,3060.0,3060.0
395,0.000121,-1.0,66.0,132.0,1275.0
396,0.012699,-1.0,230.0,1590.0,2906.0
397,0.012919,-1.0,110.0,2677.0,2840.0
398,0.000104,1.0,97.0,767.0,2307.0
399,1.8e-05,1.0,66.0,167.0,167.0
400,0.001846,1.0,66.0,777.0,1604.0
401,0.054399,1.0,223.0,1422.0,1422.0
402,0.012056,-1.0,105.0,673.0,739.0
403,0.014445,-1.0,105.0,682.0,748.0
404,0.081455,1.0,105.0,1135.0,1135.0
405,0.054162,1.0,224.0,290.0,290.0
406,0.012281,-1.0,105.0,3327.0,3797.0
407,0.001639,-1.0,74.0,148.0,3093.0
408,0.034354,-1.0,138.0,5963.0,6266.0
409,0.002606,-1.0,66.0,1583.0,6677.0
410,0.001446,-1.0,74.0,148.0,3006.0
411,0.066198,-1.0,101.0,6742.0,6808.0
412,0.00174,1.0,66.0,214.0,3095.0
413,0.006624,-1.0,230.0,2396.0,3007.0
414,0.00367,-1.0,105.0,1214.0,2207.0
415,0.00711,-1.0,140.0,2534.0,3093.0
416,0.001738,1.0,66.0,214.0,3027.0
417,0.004882,-1.0,66.0,886.0,3093.0
418,0.039664,-1.0,230.0,2983.0,3594.0
419,0.040298,-1.0,66.0,2866.0,4879.0
420,0.056107,1.0,477.0,4259.0,5811.0
421,0.041106,-1.0,150.0,5924.0,9183.0
422,0.000129,-1.0,140.0,370.0,1732.0
423,0.005159,-1.0,147.0,1783.0,4293.0
424,0.005445,-1.0,66.0,886.0,3092.0
425,0.033099,-1.0,110.0,2939.0,3071.0
426,0.040424,1.0,66.0,3094.0,3160.0
427,0.008802,-1.0,110.0,2874.0,3006.0
428,0.053654,-1.0,66.0,3095.0,3095.0
429,0.008826,-1.0,230.0,2396.0,3095.0
430,0.04789,1.0,453.0,2271.0,7543.0
431,0.002017,-1.0,74.0,148.0,3093.0
432,0.008842,-1.0,230.0,2396.0,3095.0
433,0.01326,-1.0,140.0,2535.0,3094.0
434,0.008328,1.0,570.0,2166.0,3095.0
435,0.058977,1.0,735.0,801.0,1685.0
436,0.050502,-1.0,66.0,2973.0,2973.0
437,0.003634,1.0,606.0,820.0,3064.0
438,0.067981,1.0,66.0,214.0,820.0
439,0.00802,-1.0,230.0,1590.0,2995.0
440,0.006979,1.0,236.0,1596.0,3062.0
441,0.009417,-1.0,97.0,2829.0,3062.0
442,0.019037,-1.0,97.0,1941.0,2174.0
443,0.074637,-1.0,74.0,148.0,820.0
444,0.073854,1.0,606.0,820.0,820.0
445,0.0,-1.0,66.0,66.0,2258.0
446,0.071513,1.0,606.0,820.0,820.0
447,0.038072,1.0,606.0,1401.0,3643.0
448,0.006517,1.0,130.0,1360.0,2930.0
449,0.007776,1.0,66.0,1302.0,4535.0
450,0.01055,1.0,536.0,2354.0,2781.0
451,0.0,-1.0,66.0,66.0,886.0
452,0.043405,1.0,74.0,140.0,3093.0
453,0.007935,1.0,570.0,2166.0,3095.0
454,0.003422,1.0,606.0,820.0,3093.0
455,0.055399,-1.0,66.0,3096.0,3096.0
456,0.003447,1.0,606.0,820.0,3093.0
457,0.002027,-1.0,74.0,148.0,3093.0
458,8.8e-05,-1.0,97.0,249.0,3738.0
459,0.037053,-1.0,74.0,3707.0,6654.0
460,0.014619,-1.0,110.0,3092.0,3224.0
461,0.046496,-1.0,278.0,1748.0,3610.0
462,0.071881,-1.0,230.0,3233.0,3712.0
463,0.028048,1.0,773.0,3558.0,9376.0
464,0.007867,1.0,105.0,523.0,3647.0
465,0.006811,-1.0,278.0,1164.0,3094.0
466,0.009594,-1.0,110.0,2776.0,2939.0
467,0.045945,1.0,66.0,2939.0,3005.0
468,0.0,-1.0,66.0,66.0,3159.0
469,0.085285,-1.0,66.0,3426.0,3426.0
470,0.050547,-1.0,66.0,3096.0,3096.0
471,0.003131,1.0,606.0,820.0,3007.0
472,0.045795,1.0,105.0,4530.0,4670.0
473,0.008218,1.0,236.0,1596.0,3095.0
474,0.005837,-1.0,66.0,886.0,3095.0
475,0.0055,1.0,66.0,1230.0,3093.0
476,0.023477,1.0,195.0,1042.0,3723.0
477,0.008792,-1.0,140.0,2534.0,3005.0
478,0.029368,1.0,74.0,140.0,3159.0
479,0.014596,-1.0,66.0,2764.0,3094.0
480,0.04833,1.0,236.0,1662.0,3093.0
481,0.063912,1.0,606.0,2807.0,4859.0
482,0.049873,1.0,97.0,2765.0,3095.0
483,0.041067,-1.0,66.0,2829.0,3071.0
484,0.00821,-1.0,344.0,2735.0,7728.0
485,0.07649,1.0,606.0,820.0,820.0
486,0.046872,-1.0,230.0,2458.0,3003.0
487,0.0,-1.0,150.0,150.0,1252.0
488,0.035121,1.0,74.0,3780.0,6712.0
489,0.005281,-1.0,66.0,886.0,3093.0
490,0.027281,1.0,74.0,1236.0,1236.0
491,0.039633,1.0,74.0,140.0,2874.0
492,0.056858,1.0,606.0,886.0,3026.0
493,0.010003,1.0,567.0,2599.0,3092.0
494,0.037597,-1.0,66.0,4561.0,6616.0
495,0.004292,-1.0,66.0,886.0,3094.0
496,0.051231,1.0,130.0,1426.0,3095.0
497,0.041396,-1.0,110.0,2938.0,3070.0
498,1.2e-05,-1.0,66.0,132.0,5062.0
499,0.001605,-1.0,105.0,418.0,729.0
500,0.008992,1.0,236.0,1596.0,3005.0
501,0.007775,1.0,569.0,2165.0,3006.0
502,0.086013,1.0,66.0,4261.0,4688.0
503,1.6e-05,-1.0,247.0,758.0,7548.0
504,0.077273,-1.0,101.0,262.0,328.0
505,0.025168,1.0,66.0,3591.0,4153.0
506,0.029857,-1.0,101.0,666.0,732.0
507,0.002084,1.0,66.0,390.0,2878.0
508,0.001292,-1.0,147.0,213.0,875.0
509,0.002026,-1.0,101.0,325.0,391.0
510,0.037583,1.0,90.0,3511.0,4469.0
511,0.000109,-1.0,105.0,515.0,2743.0
512,4.2e-05,1.0,576.0,1438.0,3902.0
513,0.019182,-1.0,66.0,1492.0,5111.0
514,0.012529,1.0,97.0,2895.0,2961.0
515,0.036801,1.0,97.0,2962.0,3028.0
516,0.029202,1.0,66.0,1296.0,3159.0
517,0.005908,1.0,130.0,1360.0,3005.0
518,0.008965,-1.0,66.0,2761.0,3091.0
519,0.004566,-1.0,66.0,886.0,3091.0
520,0.009284,-1.0,97.0,2697.0,2961.0
521,0.026359,1.0,105.0,2778.0,4260.0
522,0.004847,-1.0,278.0,1164.0,3004.0
523,0.009207,-1.0,140.0,2533.0,3677.0
524,0.044489,-1.0,66.0,5544.0,5618.0
525,0.001473,-1.0,97.0,313.0,519.0
526,0.083387,1.0,66.0,214.0,820.0
527,0.002041,1.0,66.0,214.0,3093.0
528,0.030457,1.0,97.0,2761.0,3157.0
529,0.001799,-1.0,74.0,148.0,3009.0
530,0.001507,1.0,66.0,214.0,3093.0
531,0.00147,1.0,66.0,214.0,2939.0
532,0.005864,-1.0,66.0,886.0,2961.0
533,3e-05,1.0,66.0,167.0,167.0
534,0.001835,1.0,66.0,381.0,1072.0
535,0.075447,-1.0,101.0,323.0,389.0
536,0.000271,1.0,66.0,261.0,660.0
537,0.023953,-1.0,66.0,2656.0,3573.0
538,0.021267,1.0,78.0,2219.0,2674.0
539,0.022374,-1.0,105.0,495.0,561.0
540,3.2e-05,1.0,66.0,265.0,592.0
541,5.5e-05,1.0,245.0,994.0,4750.0
542,0.001734,-1.0,74.0,148.0,3062.0
543,0.006679,1.0,74.0,140.0,3041.0
544,0.00929,-1.0,110.0,2841.0,2973.0
545,0.083417,-1.0,66.0,812.0,2059.0
546,0.008719,-1.0,230.0,2362.0,3061.0
547,0.00189,-1.0,140.0,1271.0,2323.0
548,0.006028,1.0,606.0,820.0,2974.0
549,0.01236,-1.0,101.0,2553.0,2716.0
550,0.001808,-1.0,74.0,148.0,2974.0
551,0.009328,-1.0,101.0,2861.0,2993.0
552,0.001429,-1.0,74.0,148.0,3059.0
553,0.07706,1.0,606.0,1412.0,1412.0
554,0.083654,1.0,130.0,1286.0,2056.0
555,0.005244,1.0,97.0,1503.0,1899.0
